genome	KO	protein_id	score	evalue	above_threshold
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_02662	85.9	4.2e-25	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_03449	72.0	7e-21	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00499	71.3	1.2e-20	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00426	70.8	1.7e-20	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00086	69.2	5.1e-20	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00732	67.8	1.3e-19	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00710	61.3	1.3e-17	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00523	60.2	2.8e-17	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00514	56.3	4.1e-16	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00729	54.6	1.3e-15	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_02840	51.4	1.3e-14	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_01275	50.8	2e-14	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_02663	50.7	2e-14	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_01717	48.7	8.4e-14	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_03219	48.5	9.8e-14	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_02111	43.8	2.6e-12	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_01806	43.0	4.6e-12	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00727	40.3	3e-11	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_03759	40.0	3.7e-11	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00515	35.1	1.1e-09	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_02564	34.4	1.9e-09	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00699	33.4	3.6e-09	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00651	32.7	6.1e-09	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00334	32.4	7.2e-09	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_02914	31.2	1.8e-08	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00423	31.2	1.8e-08	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_02913	27.0	3.3e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00524	26.9	3.5e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_01585	25.6	8.6e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00419	24.3	2.2e-06	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00572	23.1	4.8e-06	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_03811	15.8	0.00081	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_00730	14.5	0.002	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_01257	13.2	0.0051	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K13057	OJEPDKKJ_03739	11.6	0.015	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00108	OJEPDKKJ_02781	13.1	0.0036	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00108	OJEPDKKJ_01756	11.4	0.012	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00108	OJEPDKKJ_00043	10.7	0.02	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_02142	673.8	4.1e-203	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_01476	581.2	4.3e-175	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_00056	463.2	2.4e-139	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_00639	447.5	1.4e-134	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_03534	441.3	1e-132	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_01072	438.4	7.5e-132	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_03834	207.4	6.9e-62	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_00891	167.1	1.1e-49	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_02327	47.8	1.4e-13	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_03085	46.0	5.4e-13	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00130	OJEPDKKJ_01268	38.8	7.9e-11	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K00499	OJEPDKKJ_02223	27.2	3.2e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K17756	OJEPDKKJ_01756	16.4	0.00048	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K17756	OJEPDKKJ_03208	12.4	0.0077	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K17756	OJEPDKKJ_03803	11.1	0.018	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_01349	29.0	1.4e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_00227	26.4	8.1e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_00059	25.3	1.8e-06	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_00318	21.1	3.5e-05	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_01091	20.9	4e-05	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_01785	18.8	0.00017	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_03255	14.1	0.0049	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_03165	13.7	0.0064	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_02612	13.5	0.0073	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_01181	12.9	0.011	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_02400	11.5	0.03	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06718	OJEPDKKJ_01345	11.4	0.032	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06721	OJEPDKKJ_03053	15.2	0.0022	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06721	OJEPDKKJ_00216	14.1	0.0048	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06721	OJEPDKKJ_00828	13.3	0.0083	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06721	OJEPDKKJ_03052	10.8	0.046	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06721	OJEPDKKJ_00060	10.3	0.069	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06721	OJEPDKKJ_00255	5.1	2.6	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K06721	OJEPDKKJ_03723	3.5	7.8	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K10674	OJEPDKKJ_01324	87.1	2.5e-25	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K10674	OJEPDKKJ_01761	73.8	2.8e-21	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05845	OJEPDKKJ_00361	16.0	0.00087	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05845	OJEPDKKJ_00939	11.1	0.027	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05845	OJEPDKKJ_01835	10.2	0.052	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01933	50.0	4.4e-14	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01932	44.4	2.1e-12	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02719	43.0	5.8e-12	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02305	36.0	7.8e-10	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02997	31.2	2.3e-08	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02516	31.1	2.4e-08	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01224	27.5	2.8e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00470	27.0	4.2e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02823	26.9	4.5e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01882	26.6	5.3e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00443	26.4	6.2e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00779	26.0	8.1e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01156	25.5	1.2e-06	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00996	25.3	1.4e-06	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00938	23.6	4.4e-06	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00778	21.8	1.5e-05	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02600	18.7	0.00013	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01130	18.6	0.00015	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02330	18.3	0.00018	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00635	18.2	0.00019	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_03783	17.9	0.00023	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02341	17.6	0.00029	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02488	17.5	0.00032	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02996	17.0	0.00046	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01407	16.7	0.00055	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00442	16.6	0.00057	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01876	16.5	0.00062	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00997	15.7	0.0011	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00767	15.0	0.0018	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00261	14.7	0.0022	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00766	14.7	0.0023	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_03457	14.4	0.0027	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02161	13.3	0.0058	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00968	13.3	0.0059	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01836	13.0	0.0075	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00808	12.3	0.012	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01875	11.4	0.022	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00937	11.1	0.028	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02515	11.0	0.029	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00588	11.0	0.029	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01584	11.0	0.031	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01408	10.9	0.032	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02340	10.8	0.035	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_03806	10.6	0.04	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01881	10.0	0.058	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_03868	9.3	0.097	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00825	9.3	0.098	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01700	9.0	0.12	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_03867	8.9	0.13	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00469	8.4	0.18	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00154	8.0	0.24	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02497	7.8	0.29	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02547	7.5	0.33	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00158	7.2	0.41	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01699	7.1	0.45	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_03293	6.4	0.74	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02162	6.3	0.78	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_01663	6.1	0.94	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_00606	6.0	1.0	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_02599	5.3	1.6	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05846	OJEPDKKJ_03245	5.1	1.9	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02598	345.6	9.3e-104	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03127	316.0	9.1e-95	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02998	304.0	4e-91	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00033	271.9	2.3e-81	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01131	268.6	2.4e-80	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00703	266.9	7.5e-80	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03782	261.0	4.7e-78	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02331	252.6	1.6e-75	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01688	240.1	1.1e-71	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02720	223.0	1.7e-66	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01873	221.3	5.6e-66	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00445	214.1	8.3e-64	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00631	212.1	3.3e-63	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00546	209.9	1.6e-62	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01150	209.7	1.8e-62	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02164	201.6	5.4e-60	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00117	199.9	1.8e-59	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02576	198.7	3.9e-59	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01223	196.2	2.2e-58	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01834	192.1	4e-57	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00768	189.7	2.1e-56	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02086	181.6	6.1e-54	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03628	174.8	7.5e-52	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00260	174.1	1.2e-51	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01802	173.2	2.2e-51	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02724	172.1	4.8e-51	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00632	166.3	2.7e-49	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02383	164.8	8.1e-49	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02723	163.4	2.2e-48	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02880	161.0	1.2e-47	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00444	155.9	4e-46	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02587	150.8	1.4e-44	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03709	147.2	1.7e-43	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02163	145.2	7.3e-43	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00049	144.0	1.7e-42	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01206	142.9	3.5e-42	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00826	141.3	1.1e-41	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03150	140.5	1.9e-41	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00048	140.3	2.2e-41	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00909	139.8	3.1e-41	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01887	139.6	3.5e-41	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02627	136.0	4.4e-40	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01874	134.6	1.2e-39	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02589	133.6	2.4e-39	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02588	133.4	2.7e-39	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03281	133.0	3.5e-39	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03608	131.2	1.3e-38	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02556	130.2	2.6e-38	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02555	129.8	3.3e-38	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03338	129.7	3.6e-38	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01803	129.1	5.5e-38	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00577	127.1	2.2e-37	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03765	125.7	5.9e-37	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03337	125.3	7.7e-37	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02535	121.7	9.9e-36	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00995	121.2	1.4e-35	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02214	121.1	1.5e-35	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01270	120.9	1.7e-35	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02026	120.4	2.5e-35	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00994	120.3	2.6e-35	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02628	119.2	5.5e-35	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01151	118.4	9.7e-35	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03607	117.6	1.8e-34	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03627	104.1	2.2e-30	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01995	93.9	2.7e-27	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02533	92.4	7.6e-27	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02741	83.2	4.9e-24	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00735	83.2	5e-24	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03752	78.2	1.6e-22	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01077	65.6	1.1e-18	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03365	62.6	8.8e-18	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02094	60.8	3.1e-17	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03869	56.4	6.7e-16	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00969	55.1	1.6e-15	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02275	52.2	1.3e-14	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02670	26.7	6.9e-07	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_03586	16.0	0.0012	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_02101	14.1	0.0046	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_00136	13.3	0.0084	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K05847	OJEPDKKJ_01789	12.7	0.013	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K02168	OJEPDKKJ_01945	9.2	0.06	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K02168	OJEPDKKJ_02500	7.5	0.2	0
EQnative_Herpetosiphonaceae_BPHZ01_2_SemiBin_145	K02000	OJEPDKKJ_02598	294.7	4.9e-88	0
